137, Touch, 1164.9445, 468.01758
251, Fight, 140
3957, Touch, 1594.9475, 496.98853
3960, Touch, 1510.9387, 496.98853
19124, Touch, 1038.9313, 734.98535
25967, Touch, 1038.9313, 734.98535
26351, Drop, 25
27782, Touch, 791.91833, 486.01318
31266, Touch, 917.9315, 187.00928
31706, Drop, 26
39233, Touch, 1164.9445, 490.99
39902, Touch, 1142.926, 490.99
39958, Touch, 1117.9266, 493.0005
40207, Touch, 1095.9082, 493.98926
47009, Touch, 1067.9279, 912.9968
47089, Drop, 27
47539, Touch, 1058.9172, 854.989
47540, Touch, 1048.9581, 795.00366
51125, Touch, 1205.9326, 830.9949
52090, Touch, 1176.936, 783.99536
52103, Touch, 1146.9232, 736.99585
52225, Touch, 1117.9266, 687.98584
54807, Touch, 1030.9369, 727.0093
55238, Touch, 1027.9559, 695.0061
55640, Fight, 150
55746, Touch, 1022.9425, 661.9812
62964, Touch, 1038.9313, 734.98535
66302, Touch, 1067.9279, 912.9968
66402, Drop, 28
66662, Touch, 1058.9172, 854.989
66663, Touch, 1048.9581, 795.00366
68903, Touch, 645.9192, 486.01318
69216, Touch, 697.95044, 487.99072
73217, Touch, 847.9468, 208.00415
73558, Touch, 883.9215, 275.99854
73585, Fight, 160
73731, Drop, 29
77166, Touch, 773.96484, 493.98926
77583, Fight, 170
81305, Touch, 315.98145, 548.00903
82073, Drop, 30
82523, Touch, 414.96277, 540.0
82525, Touch, 511.97937, 533.0127
82526, Touch, 610.9607, 527.01416
82779, Drop, 31
86845, Touch, 826.9446, 551.9971
87420, Fight, 180
87481, Touch, 851.944, 543.98804
87491, Touch, 876.94336, 537.9895
91260, Touch, 969.96277, 661.9812
91317, Fight, 190
94624, Touch, 1116.9104, 513.99536
94665, Fight, 200
102507, Touch, 1347.9346, 586.01074
103218, Touch, 1268.9392, 566.9934
103230, Touch, 1187.9114, 545.99854
103388, Touch, 1108.916, 525.00366
109049, Touch, 1079.9194, 584.989
109062, Drop, 32
115457, Touch, 1067.9279, 912.9968
120916, Touch, 1067.9279, 912.9968
120918, Touch, 1058.9172, 854.989
121450, Touch, 1818.9258, 402.00073
124205, Touch, 1408.9087, 274.021
126218, Touch, 1067.9279, 912.9968
126465, Touch, 1058.9172, 854.989
130000, Touch, 1963.9087, 84.01245
130001, Touch, 1742.9114, 181.01074
130002, Touch, 1518.9331, 275.99854
134506, Touch, 1326.9324, 208.00415
134685, Touch, 1252.9504, 275.99854
134725, Drop, 33
135023, Fight, 210
140854, Touch, 1227.951, 145.01953
140857, Touch, 1176.936, 227.02148
140859, Touch, 1122.9401, 308.0017
140862, Touch, 1071.925, 389.0149
144370, Touch, 1174.9036, 387.99316
144573, Fight, 220
149407, Touch, 1067.9279, 912.9968
149825, Touch, 1058.9172, 854.989
149827, Touch, 1048.9581, 795.00366
151431, Touch, 1067.9279, 912.9968
157298, Touch, 1216.908, 557.00684
157912, Touch, 1185.9467, 548.9978
157913, Touch, 1155.9338, 540.9888
164563, Touch, 1022.9425, 302.00317
164564, Touch, 1019.96155, 331.00708
171104, Touch, 1064.9469, 383.01636
171130, Drop, 34
177798, Touch, 1067.9279, 912.9968
178308, Touch, 1058.9172, 854.989
184890, Touch, 1038.9313, 734.98535
190111, Touch, 1067.9279, 912.9968
190317, Touch, 1058.9172, 854.989
197441, Touch, 1067.9279, 912.9968
197444, Touch, 1058.9172, 854.989
197446, Touch, 1048.9581, 795.00366
197465, Touch, 1038.9313, 734.98535
201853, Touch, 1067.9279, 912.9968
210953, Touch, 2063.9062, 64.00635
