4, Touch, 1162.912, 315.02197
5499, Touch, 1208.9136, 621.0132
5655, Fight, 10
8159, Touch, 1294.9548, 831.98364
8676, Drop, 1
11642, Touch, 749.91394, 683.00903
12477, Drop, 2
14154, Touch, 1378.8959, 181.01074
14952, Drop, 3
18657, Touch, 1185.9467, 934.98047
19416, Fight, 20
22075, Touch, 2135.9233, 322.00928
22423, Drop, 4
24709, Fight, 30
26524, Touch, 1472.9315, 207.01538
27712, Drop, 5
31027, Touch, 1385.9418, 757.00195
31156, Fight, 40
31652, Drop, 6
33789, Touch, 709.942, 842.0032
34455, Touch, 709.942, 842.0032
34928, Drop, 7
38104, Touch, 1250.918, 998.9868
38235, Fight, 50
38237, Fight, 60
42846, Touch, 1217.9242, 274.021
43384, Fight, 70
48520, Touch, 1635.9357, 669.00146
48878, Fight, 80
49634, Fight, 90
52783, Touch, 865.968, 192.01904
53550, Fight, 100
56861, Touch, 230.95642, 701.00464
57327, Drop, 8
58182, Drop, 9
59460, Fight, 110
61476, Touch, 420.92468, 352.99072
62896, Fight, 120
66600, Touch, 227.97546, 768.999
66765, Drop, 10
68583, Fight, 130
71547, Touch, 1575.91, 255.00366
73146, Drop, 11
77564, Touch, 1937.8931, 981.98
79843, Fight, 140
82462, Touch, 914.95056, 328.0078
83265, Drop, 12
86223, Touch, 1759.9164, 249.00513
88045, Drop, 13
88340, Drop, 14
91126, Touch, 186.9873, 936.99097
93472, Touch, 1658.9026, 177.0227
98471, Touch, 1241.9073, 525.00366
98646, Fight, 150
102300, Touch, 1838.9117, 290.99487
102665, Drop, 15
104086, Fight, 160
107191, Touch, 197.96265, 671.01196
109577, Drop, 16
110851, Touch, 728.91174, 595.9973
114001, Touch, 1861.8787, 324.01978
116202, Drop, 17
118923, Touch, 621.93604, 195.01831
120272, Drop, 18
121951, Touch, 203.99231, 422.9956
123877, Drop, 19
124115, Drop, 20
124350, Drop, 21
125250, Touch, 636.9763, 390.99243
125806, Drop, 22
128310, Touch, 1597.9285, 992.9883
129953, Drop, 23
133480, Touch, 1549.8944, 574.0137
134483, Drop, 24
137646, Touch, 1969.9384, 343.00415
140026, Drop, 25
140510, Fight, 170
144117, Touch, 443.95935, 377.01782
145618, Drop, 26
149300, Touch, 321.94336, 760.99
150725, Drop, 27
150726, Fight, 180
151468, Fight, 190
152656, Touch, 467.9425, 793.98193
153319, Drop, 28
156061, Touch, 1733.9008, 466.00708
160698, Touch, 1392.9199, 433.01514
161342, Fight, 200
164060, Touch, 1180.9332, 911.9751
164808, Drop, 29
167256, Touch, 1906.9318, 905.97656
168269, Drop, 30
169379, Drop, 31
169695, Drop, 32
172135, Touch, 851.944, 333.01758
172669, Drop, 33
175844, Touch, 1873.938, 578.0017
177855, Drop, 34
181911, Touch, 1519.9493, 390.99243
182688, Fight, 210
182917, Fight, 220
187764, Touch, 869.9652, 217.00195
188491, Fight, 230
193342, Touch, 1255.9314, 334.00635
193719, Fight, 240
197503, Touch, 911.9696, 437.99194
197735, Fight, 250
212916, Touch, 2199.8784, 98.02002
