5, Touch, 936.969, 278.9978
1718, Touch, 1142.926, 325.9973
266084, Fight, 1380
268751, Drop, 112
270998, Fight, 1390
272619, Fight, 1400
273801, Fight, 1410
273803, Fight, 1420
275843, Fight, 1430
275944, Fight, 1440
277608, Fight, 1450
277842, Fight, 1460
279938, Fight, 1470
281219, Fight, 1480
283936, Drop, 113
285162, Fight, 1490
287005, Drop, 114
287662, Drop, 115
288738, Fight, 1500
288836, Drop, 116
289011, Drop, 117
289101, Drop, 118
290967, Drop, 119
291798, Fight, 1510
292031, Drop, 120
293330, Fight, 1520
293549, Fight, 1530
294001, Drop, 121
294336, Fight, 1540
294584, Drop, 122
296246, Drop, 123
296488, Fight, 1550
297446, Fight, 1560
297560, Fight, 1570
298151, Fight, 1580
298244, Fight, 1590
298631, Fight, 1600
300585, Drop, 124
301190, Drop, 125
302798, Drop, 126
303271, Fight, 1610
303669, Fight, 1620
305070, Drop, 127
305282, Drop, 128
305640, Drop, 129
305996, Fight, 1630
306787, Fight, 1640
307557, Drop, 130
309501, Drop, 131
316388, Touch, 346.94275, 472.0056
316716, Drop, 132
317353, Touch, 807.97485, 328.0078
318201, Touch, 1670.8942, 605.9839
318759, Touch, 1670.8942, 605.9839
318881, Drop, 133
319488, Touch, 1483.9069, 845.00244
320350, Touch, 1680.921, 784.98413
320638, Touch, 1680.921, 784.98413
320848, Touch, 1680.921, 784.98413
321142, Touch, 1680.921, 784.98413
321328, Touch, 1680.921, 784.98413
321511, Touch, 1680.921, 784.98413
321712, Touch, 1680.921, 784.98413
321911, Touch, 1680.921, 784.98413
322084, Touch, 1680.921, 784.98413
322295, Touch, 1680.921, 784.98413
322929, Touch, 1530.9247, 889.99146
323446, Drop, 134
323561, Touch, 1305.9302, 922.9834
324181, Fight, 1650
324437, Touch, 718.95264, 695.9949
324793, Drop, 135
325119, Touch, 708.9258, 695.9949
325480, Fight, 1660
325648, Touch, 708.9258, 695.9949
326407, Touch, 708.9258, 695.9949
326996, Touch, 765.97046, 777.00806
327082, Drop, 136
327083, Fight, 1670
327688, Touch, 629.9304, 393.9917
328429, Touch, 636.9763, 299.99268
329214, Drop, 137
329943, Touch, 1216.908, 151.01807
330184, Fight, 1680
330265, Fight, 1690
330351, Fight, 1700
330629, Touch, 1216.908, 151.01807
330734, Drop, 138
331118, Touch, 1717.912, 168.0249
331308, Touch, 1717.912, 168.0249
331862, Touch, 1717.912, 168.0249
332094, Touch, 1717.912, 168.0249
332285, Touch, 1717.912, 168.0249
332502, Touch, 1717.912, 168.0249
332690, Touch, 1717.912, 168.0249
333257, Touch, 1379.9121, 736.99585
334183, Touch, 1924.8853, 627.0117
335521, Touch, 1814.9286, 522.99316
335811, Fight, 1710
336495, Touch, 1615.9497, 948.98804
337493, Touch, 1745.8923, 878.98315
337885, Fight, 1720
338215, Fight, 1730
338254, Touch, 1688.9154, 634.9878
338456, Fight, 1740
338537, Drop, 139
338538, Drop, 140
338919, Fight, 1750
339296, Touch, 640.9735, 368.02002
340371, Touch, 872.94617, 658.98193
341543, Touch, 1250.918, 765.99976
342115, Fight, 1760
342232, Touch, 1146.9232, 867.97485
342844, Touch, 865.968, 883.9929
342984, Drop, 141
343558, Touch, 615.9741, 554.00757
343874, Fight, 1770
344139, Drop, 142
344557, Touch, 1168.9417, 193.99658
345185, Drop, 143
345608, Touch, 1158.9148, 166.0144
346290, Touch, 1158.9148, 166.0144
346661, Drop, 144
346661, Drop, 145
347188, Touch, 315.98145, 536.01196
347772, Touch, 315.98145, 536.01196
348961, Touch, 272.96082, 687.98584
349971, Touch, 404.9359, 755.9802
350468, Drop, 146
351114, Fight, 1780
351216, Drop, 147
351533, Drop, 148
351684, Touch, 330.95398, 669.00146
352157, Fight, 1790
352926, Fight, 1800
353050, Touch, 902.959, 177.0227
353718, Fight, 1810
353812, Fight, 1820
354525, Touch, 749.91394, 302.00317
354915, Fight, 1830
355257, Touch, 852.9602, 243.99536
355511, Drop, 149
358560, Drop, 150
359535, Drop, 151
361314, Fight, 1840
361316, Fight, 1850
362385, Fight, 1860
363860, Drop, 152
364066, Fight, 1870
364278, Fight, 1880
365301, Drop, 153
365833, Drop, 154
366986, Fight, 1890
368039, Fight, 1900
370028, Fight, 1910
370369, Drop, 155
370845, Touch, 1201.9088, 295.01587
371291, Touch, 1203.9001, 302.00317
371786, Touch, 1203.9001, 302.00317
372165, Fight, 1920
372187, Touch, 1203.9001, 302.00317
372403, Touch, 1203.9001, 302.00317
372820, Drop, 156
373030, Touch, 1471.9153, 648.0066
375341, Touch, 1675.9076, 528.0029
375866, Fight, 1930
375959, Touch, 1730.9198, 564.9829
377102, Drop, 157
377325, Touch, 1763.9136, 527.01416
378327, Touch, 1738.9142, 454.01
378828, Fight, 1940
379144, Fight, 1950
379659, Drop, 158
379965, Touch, 1525.9113, 645.9961
380647, Touch, 1494.95, 812.99927
381319, Touch, 616.9226, 799.98047
383666, Touch, 585.9613, 915.9961
384312, Drop, 159
384520, Touch, 585.9613, 915.9961
384995, Drop, 160
385562, Touch, 450.9375, 839.0039
386434, Touch, 506.96594, 681.9873
386726, Fight, 1960
387417, Touch, 315.98145, 625.0012
388185, Touch, 315.98145, 625.0012
389115, Touch, 302.97363, 480.01465
390369, Fight, 1970
390404, Touch, 411.9818, 628.0005
391332, Touch, 689.95605, 642.9968
391815, Drop, 161
392209, Touch, 941.9147, 821.9971
392995, Touch, 1352.948, 780.0073
393018, Fight, 1980
393759, Drop, 162
393948, Touch, 1552.9431, 305.00244
394813, Touch, 1552.9431, 305.00244
395852, Touch, 1620.8954, 860.98755
397013, Touch, 1667.9132, 480.01465
398099, Drop, 163
398302, Fight, 1990
398529, Touch, 1636.8842, 636.9983
399284, Fight, 2000
399355, Fight, 2010
399590, Touch, 1352.948, 181.01074
400401, Fight, 2020
400615, Touch, 728.91174, 490.99
401164, Fight, 2030
401626, Touch, 902.959, 240.00732
402184, Fight, 2040
404197, Touch, 2062.8901, 85.00122
