572707, Touch, 56.97693, 137.0105
572853, Fight, 2270
574027, Fight, 2280
574197, Fight, 2290
574819, Fight, 2300
575072, Fight, 2310
577141, Touch, 287.93335, 436.0144
577196, Drop, 195
578038, Fight, 2320
578904, Drop, 196
580172, Touch, 710.95825, 387.0044
580653, Fight, 2330
581886, Touch, 747.9492, 781.98486
582403, Drop, 197
582562, Drop, 198
583724, Touch, 2005.9131, 795.99243
587529, Touch, 1711.8823, 601.0071
588622, Fight, 2340
590152, Touch, 1902.9346, 540.9888
591226, Fight, 2350
592001, Drop, 199
592984, Touch, 1041.9122, 190.99731
593818, Fight, 2360
595736, Touch, 267.9474, 501.9983
597312, Fight, 2370
598492, Touch, 1632.887, 163.01514
599761, Fight, 2380
600949, Touch, 1550.9106, 527.01416
601226, Drop, 200
601894, Drop, 201
603239, Touch, 205.95703, 290.99487
604038, Fight, 2390
605310, Drop, 202
607049, Touch, 648.9679, 742.9944
607054, Fight, 2400
607159, Fight, 2410
607431, Drop, 203
608982, Touch, 647.95166, 255.99243
609159, Drop, 204
609324, Fight, 2420
609325, Fight, 2430
609410, Drop, 205
609654, Fight, 2440
609991, Drop, 206
610074, Fight, 2450
611078, Touch, 1065.9631, 699.9829
611376, Drop, 207
612892, Touch, 15.98877, 415.01953
614605, Fight, 2460
615233, Drop, 208
616330, Touch, 863.93555, 248.01636
617020, Drop, 209
617859, Touch, 1618.9307, 607.0056
618214, Fight, 2470
618282, Drop, 210
618508, Fight, 2480
618732, Drop, 211
619675, Touch, 1448.9484, 281.99707
620072, Fight, 2490
620721, Fight, 2500
621882, Touch, 1195.9058, 798.9917
622533, Drop, 212
624069, Touch, 301.9574, 801.99097
625268, Drop, 213
625492, Fight, 2510
626965, Touch, 1718.9282, 495.011
628394, Drop, 214
629673, Touch, 1244.956, 460.9973
630039, Drop, 215
631562, Touch, 1687.8992, 111.00586
633542, Fight, 2520
634542, Touch, 1729.9036, 830.0061
635041, Fight, 2530
635759, Fight, 2540
636028, Fight, 2550
637717, Touch, 1340.9564, 228.99902
637981, Fight, 2560
638444, Drop, 216
639540, Touch, 577.9669, 581.001
639846, Drop, 217
639921, Drop, 218
640435, Fight, 2570
641291, Touch, 1380.9283, 378.99536
641887, Drop, 219
641970, Drop, 220
643140, Touch, 184.95483, 508.9856
645050, Fight, 2580
645739, Touch, 1235.9454, 883.9929
647802, Touch, 1300.9167, 1001.9861
648757, Drop, 221
648926, Fight, 2590
650121, Touch, 1482.8906, 921.9946
650360, Drop, 222
650728, Fight, 2600
651153, Fight, 2610
653108, Touch, 997.9431, 1041.9983
654699, Drop, 223
655859, Touch, 1227.951, 692.00684
656111, Fight, 2620
657501, Touch, 187.93579, 177.0227
658093, Drop, 224
659038, Fight, 2630
659680, Fight, 2640
659983, Drop, 225
660837, Touch, 1436.889, 518.01636
661478, Drop, 226
662462, Touch, 727.96326, 192.01904
663558, Fight, 2650
664805, Touch, 1019.96155, 337.0056
665209, Drop, 227
666422, Touch, 949.90906, 774.0088
666835, Drop, 228
668637, Touch, 491.92566, 872.9846
669294, Fight, 2660
669467, Drop, 229
669555, Drop, 230
670035, Drop, 231
670983, Touch, 1190.9601, 299.99268
671570, Fight, 2670
672628, Touch, 582.98035, 654.0051
672833, Drop, 232
673441, Fight, 2680
676701, Touch, 1227.951, 1037.9773
677321, Drop, 233
677494, Fight, 2690
677672, Drop, 234
679451, Touch, 489.96094, 174.02344
680043, Drop, 235
680043, Drop, 236
680346, Fight, 2700
681293, Fight, 2710
682987, Touch, 196.94641, 281.99707
684578, Fight, 2720
685026, Drop, 237
686282, Touch, 1127.9535, 112.02759
686956, Fight, 2730
688990, Touch, 689.95605, 492.01172
689198, Drop, 238
690999, Touch, 1965.8734, 160.01587
692124, Fight, 2740
693364, Fight, 2750
694630, Touch, 496.9391, 192.01904
695092, Fight, 2760
695658, Fight, 2770
695795, Drop, 239
695796, Fight, 2780
696873, Touch, 783.92395, 637.98706
697178, Fight, 2790
698662, Touch, 1729.9036, 1057.9834
700870, Drop, 240
702247, Touch, 1958.8953, 160.01587
704007, Drop, 241
704530, Fight, 2800
705518, Touch, 661.9757, 525.99243
706021, Fight, 2810
707169, Touch, 1176.936, 778.9856
707676, Drop, 242
708767, Touch, 1329.9133, 643.9856
709120, Drop, 243
710866, Touch, 1808.8989, 415.01953
712573, Fight, 2820
713613, Touch, 1079.9194, 957.98584
713988, Drop, 244
714541, Drop, 245
715589, Touch, 766.91895, 725.98755
716165, Drop, 246
717165, Touch, 1164.9445, 311.00098
717482, Fight, 2830
718343, Touch, 1135.9479, 924.9939
718654, Drop, 247
719581, Touch, 1115.9619, 927.99316
720115, Drop, 248
721919, Touch, 1257.8961, 287.9956
722566, Drop, 249
723475, Touch, 1268.9392, 666.0022
723961, Drop, 250
724751, Touch, 929.9231, 942.00073
725548, Drop, 251
726065, Touch, 398.974, 761.97876
726928, Touch, 187.93579, 516.00586
728069, Touch, 139.96948, 351.01318
730050, Drop, 252
731869, Touch, 885.954, 181.99951
732108, Fight, 2840
732525, Drop, 253
732724, Drop, 254
733912, Touch, 773.96484, 810.0
734492, Fight, 2850
734695, Drop, 255
735879, Touch, 401.95496, 419.00757
736467, Fight, 2860
736558, Drop, 256
737006, Drop, 257
737288, Fight, 2870
