79710, Touch, 1014.9481, 842.99194
80751, Drop, 14
81926, Touch, 1569.9481, 628.98926
82284, Fight, 310
82995, Fight, 320
83287, Drop, 15
84724, Touch, 971.9275, 724.01
84977, Fight, 330
86377, Touch, 1863.9111, 346.9922
87863, Fight, 340
88214, Fight, 350
90045, Touch, 672.95105, 368.02002
91156, Fight, 360
91483, Drop, 16
93127, Touch, 1292.4143, 457.00928
93131, Fight, 370
93522, Drop, 17
93525, Fight, 380
95905, Touch, 1558.905, 770.97656
96890, Drop, 18
97577, Drop, 19
97888, Touch, 1618.9307, 772.98706
98218, Fight, 390
98598, Fight, 400
98956, Drop, 20
100467, Touch, 1442.9187, 507.99683
101405, Fight, 410
104952, Touch, 71.94946, 142.02026
107760, Fight, 420
108189, Fight, 430
110021, Touch, 1412.9059, 727.99805
110552, Drop, 21
112539, Touch, 1463.9209, 218.02368
113514, Drop, 22
113839, Drop, 23
116981, Touch, 432.984, 616.0034
118470, Drop, 24
120507, Touch, 931.95557, 530.0134
120662, Drop, 25
122964, Touch, 1164.9445, 346.00342
123304, Fight, 440
125707, Touch, 581.9641, 742.9944
126049, Drop, 26
126717, Fight, 450
129219, Touch, 665.9729, 173.00171
130137, Fight, 460
130493, Fight, 470
132820, Touch, 1854.9005, 274.021
134755, Fight, 480
135106, Fight, 490
137060, Touch, 1661.8835, 521.0156
137668, Fight, 500
138038, Fight, 510
138368, Fight, 520
140085, Touch, 1695.8936, 740.9839
140548, Fight, 530
141214, Drop, 27
141508, Fight, 540
141804, Fight, 550
144080, Touch, 1020.47394, 298.01514
144700, Drop, 28
144704, Drop, 29
146426, Drop, 30
146457, Touch, 1247.937, 643.9856
148647, Touch, 727.96326, 953.9978
149640, Drop, 31
151881, Touch, 1055.9363, 428.99414
151938, Fight, 560
153469, Touch, 877.9596, 584.00024
153999, Drop, 32
155697, Touch, 1157.8986, 672.00073
155770, Drop, 33
157950, Touch, 509.9469, 675.9888
158753, Touch, 511.97937, 733.0078
159713, Drop, 34
162065, Touch, 1386.8903, 554.00757
162544, Drop, 35
164083, Touch, 731.96045, 739.9951
164833, Drop, 36
165164, Fight, 570
166804, Touch, 1213.927, 136.02173
167796, Drop, 37
168196, Drop, 38
170138, Touch, 1470.899, 550.48096
171204, Drop, 39
172879, Touch, 827.9608, 108.00659
173955, Drop, 40
176548, Touch, 1306.9464, 249.9939
177366, Drop, 41
177367, Drop, 42
179145, Touch, 1420.9003, 486.01318
179718, Fight, 580
180017, Drop, 43
182665, Touch, 23.983154, 466.00708
184208, Fight, 590
185701, Fight, 600
185961, Drop, 44
187574, Touch, 1085.9491, 651.9946
187686, Drop, 45
187695, Drop, 46
189099, Touch, 1182.898, 613.00415
189203, Drop, 47
191275, Touch, 520.92224, 419.43283
191836, Fight, 610
192750, Drop, 48
194165, Touch, 1013.9319, 822.98584
194708, Fight, 620
196550, Touch, 1326.9324, 860.98755
197203, Drop, 49
197455, Drop, 50
198693, Touch, 1077.4465, 769.9878
199094, Drop, 51
199326, Drop, 52
201038, Touch, 1354.9127, 827.00684
201861, Drop, 53
203216, Touch, 1417.9193, 863.9868
204067, Drop, 54
204264, Fight, 630
206095, Touch, 1221.9214, 299.99268
206710, Drop, 55
209248, Touch, 1624.8926, 445.52307
210615, Drop, 56
212677, Touch, 1176.936, 1069.9805
214047, Drop, 57
215679, Touch, 1480.9259, 328.0078
216578, Drop, 58
217734, Fight, 640
218500, Touch, 1317.9218, 536.01196
218974, Drop, 59
220326, Touch, 1109.9323, 713.0017
220426, Fight, 650
220429, Fight, 660
221843, Touch, 1249.9017, 357.01172
222185, Fight, 670
223846, Touch, 627.9657, 196.99585
225344, Fight, 680
226216, Drop, 60
226899, Touch, 993.9459, 449.00024
227898, Touch, 1044.4529, 356.00647
228175, Drop, 61
229240, Touch, 1783.8995, 524.0149
230858, Touch, 1354.9127, 664.98047
231228, Drop, 62
232394, Touch, 1520.8978, 430.01587
233169, Fight, 690
235079, Touch, 928.90686, 721.01074
235630, Drop, 63
237400, Touch, 499.92004, 195.01831
239673, Drop, 64
241581, Touch, 1307.8949, 196.99585
242767, Drop, 65
244380, Touch, 608.9282, 660.99243
244876, Fight, 700
245557, Drop, 66
247137, Touch, 870.9137, 780.9961
248375, Drop, 67
249080, Fight, 710
252217, Touch, 749.91394, 125.01343
253350, Drop, 68
255473, Touch, 977.95715, 739.00635
255838, Drop, 69
257495, Touch, 1298.952, 748.00415
257854, Drop, 70
260835, Touch, 1580.9235, 837.9822
261660, Drop, 71
262246, Drop, 72
264346, Touch, 550.93506, 722.9883
265344, Fight, 720
267507, Touch, 1300.9167, 739.00635
268189, Fight, 730
269866, Touch, 1424.457, 733.5187
270248, Fight, 740
272128, Touch, 1225.9186, 381.00586
272175, Fight, 750
274224, Touch, 1040.9637, 792.0044
274597, Drop, 73
276305, Touch, 953.90625, 363.01025
276566, Drop, 74
279397, Touch, 927.9584, 677.0105
279416, Fight, 760
281340, Touch, 987.91626, 134.01123
282204, Fight, 770
282521, Drop, 75
284626, Touch, 411.9818, 1061.9714
286584, Fight, 780
287887, Touch, 1044.9609, 222.01172
288468, Drop, 76
288738, Drop, 77
290551, Touch, 1147.9395, 413.00903
290595, Drop, 78
291979, Touch, 1275.9174, 328.0078
292725, Drop, 79
292727, Fight, 790
294547, Touch, 1198.9545, 498.99902
294617, Drop, 80
294618, Fight, 800
296880, Touch, 559.9457, 413.9978
297930, Fight, 810
298195, Fight, 820
299746, Touch, 1782.8833, 289.01733
301408, Drop, 81
301426, Fight, 830
301434, Fight, 840
301739, Fight, 850
304173, Touch, 597.9529, 224.02222
305299, Drop, 82
306898, Touch, 1642.9138, 686.9971
307958, Drop, 83
308873, Touch, 1641.8976, 684.9866
309899, Drop, 84
312184, Touch, 1112.9132, 314.00024
312550, Drop, 85
313968, Drop, 86
314087, Touch, 1238.9264, 561.98364
316055, Fight, 860
316099, Touch, 1051.9391, 916.98486
316357, Fight, 870
316905, Drop, 87
318378, Touch, 1373.9502, 239.01855
319468, Drop, 88
320514, Touch, 1314.9408, 701.00464
321293, Drop, 89
322696, Touch, 1682.8857, 108.00659
323008, Fight, 880
324134, Drop, 90
325429, Touch, 1260.9448, 560.9949
325540, Fight, 890
327177, Touch, 810.9558, 859.9988
329046, Touch, 686.9751, 852.9785
329468, Fight, 900
330026, Fight, 910
332135, Touch, 1058.9172, 825.9851
332861, Drop, 91
332868, Fight, 920
334708, Touch, 896.9293, 328.0078
334989, Fight, 930
335404, Drop, 92
337257, Touch, 952.95776, 516.00586
337960, Drop, 93
339656, Touch, 1070.9088, 340.00488
340105, Drop, 94
341596, Touch, 936.969, 372.99683
341968, Fight, 940
343573, Touch, 1221.9214, 264.00146
344230, Drop, 95
346264, Touch, 883.9215, 760.0012
346840, Fight, 950
348260, Touch, 1226.9348, 854.989
349025, Fight, 960
350701, Touch, 1020.91003, 710.00244
351266, Fight, 970
352643, Touch, 1184.9304, 914.97437
353411, Fight, 980
355003, Touch, 980.9381, 757.00195
355269, Fight, 990
355575, Drop, 96
357624, Touch, 305.9546, 374.01855
359443, Fight, 1000
359996, Fight, 1010
362992, Touch, 1890.8752, 240.9961
363537, Fight, 1020
365207, Drop, 97
367149, Touch, 645.9192, 561.98364
367802, Drop, 98
368073, Fight, 1030
369558, Touch, 1475.9125, 73.498535
371144, Drop, 99
372809, Touch, 1000.9241, 133.02246
374060, Drop, 100
375478, Touch, 793.9508, 314.00024
375840, Fight, 1040
376178, Fight, 1050
376454, Drop, 101
378227, Touch, 1121.9238, 639.99756
378394, Drop, 102
381128, Touch, 1153.9014, 929.4763
381909, Drop, 103
383235, Touch, 1657.8864, 179.00024
385095, Fight, 1060
385396, Fight, 1070
387109, Touch, 1329.9133, 986.001
388170, Fight, 1080
390087, Touch, 1907.8802, 378.0066
392119, Fight, 1090
393525, Touch, 1284.928, 355.99
394145, Drop, 104
395711, Touch, 983.91907, 446.98975
395901, Drop, 105
398120, Touch, 1650.9082, 937.97974
399017, Fight, 1100
399705, Drop, 106
400066, Fight, 1110
401765, Touch, 1605.9229, 472.9944
402784, Drop, 107
404485, Touch, 1002.95654, 898.0005
405516, Drop, 108
407305, Touch, 1379.9121, 883.00415
408032, Drop, 109
410467, Touch, 699.91516, 489.01245
411574, Drop, 110
413567, Touch, 1029.9207, 516.00586
413639, Drop, 111
413649, Fight, 1120
413995, Fight, 1130
416329, Touch, 1002.95654, 402.9895
416604, Drop, 112
418495, Touch, 1840.8765, 1035.9998
421296, Drop, 113
423014, Touch, 1135.9479, 873.9734
423787, Drop, 114
425372, Touch, 1138.9288, 607.0056
425587, Drop, 115
427286, Touch, 742.9358, 460.00854
428067, Drop, 116
432507, Touch, 1041.9122, 197.02881
432613, Fight, 1140
433278, Drop, 117
433585, Drop, 118
435615, Touch, 828.9093, 872.9846
436389, Drop, 119
437925, Touch, 787.92114, 460.00854
438685, Drop, 120
440445, Touch, 1148.9557, 251.01562
441028, Drop, 121
442934, Touch, 981.95435, 246.99463
443359, Drop, 122
443362, Fight, 1150
445898, Touch, 1209.9298, 528.9917
446005, Drop, 123
447769, Touch, 678.91296, 457.99805
448649, Drop, 124
448656, Drop, 125
449015, Drop, 126
450885, Touch, 1038.9313, 832.478
451485, Drop, 127
453377, Touch, 1070.9088, 795.00366
453389, Drop, 128
453738, Drop, 129
453744, Fight, 1160
455577, Touch, 1209.9298, 799.98047
456033, Drop, 130
457427, Touch, 1169.9579, 727.0093
457472, Fight, 1170
460451, Touch, 1932.8796, 486.01318
461974, Drop, 131
462261, Drop, 132
465386, Touch, 1331.9458, 440.00244
466024, Drop, 133
467765, Touch, 1008.91846, 206.02661
468605, Drop, 134
469344, Fight, 1180
470126, Touch, 1043.9447, 363.99902
471805, Touch, 838.93616, 864.9756
473315, Touch, 743.952, 976.45935
473387, Fight, 1190
474129, Touch, 703.91235, 1008.9734
474210, Fight, 1200
474588, Fight, 1210
474591, Fight, 1220
476725, Touch, 1036.9666, 149.99634
477494, Fight, 1230
477501, Fight, 1240
479470, Touch, 996.9269, 716.98975
479774, Fight, 1250
481581, Touch, 488.43658, 426.52222
483474, Touch, 958.9197, 233.02002
484066, Drop, 135
484709, Drop, 136
485136, Touch, 1075.9222, 362.02148
487900, Touch, 1358.9099, 463.99658
488305, Drop, 137
489880, Touch, 837.4118, 363.01025
490555, Drop, 138
490557, Drop, 139
491976, Drop, 140
492009, Touch, 875.9271, 610.0049
493978, Touch, 1401.9305, 996.9763
494238, Fight, 1260
495189, Drop, 141
497410, Touch, 741.91956, 694.5117
497998, Drop, 142
499336, Touch, 1102.9541, 252.99316
500234, Drop, 143
501575, Touch, 1348.9508, 852.9785
502667, Drop, 144
504763, Touch, 1531.9409, 596.9861
505575, Drop, 145
507200, Touch, 1317.9218, 328.99658
507812, Drop, 146
509438, Touch, 501.9525, 410.00977
511097, Fight, 1270
512573, Touch, 821.93115, 123.01941
513845, Fight, 1280
515075, Touch, 1164.9445, 217.00195
515853, Drop, 147
518114, Touch, 1300.9167, 657.99316
518439, Drop, 148
518997, Drop, 149
520584, Touch, 955.9387, 242.01782
521318, Drop, 150
522778, Touch, 1520.8978, 607.0056
523200, Drop, 151
523539, Fight, 1290
527166, Touch, 1911.8774, 490.00122
528614, Drop, 152
528898, Drop, 153
529209, Drop, 154
529216, Drop, 155
529219, Fight, 1300
531726, Touch, 2112.8887, 516.00586
533739, Drop, 156
533996, Drop, 157
535814, Touch, 888.93494, 710.00244
536079, Fight, 1310
536618, Drop, 158
537899, Touch, 1309.9274, 764.978
538709, Drop, 159
541451, Touch, 683.9264, 989.00024
541534, Drop, 160
543319, Drop, 161
543988, Fight, 1320
545365, Touch, 1420.9003, 63.01758
546490, Drop, 162
548754, Touch, 438.94592, 499.9878
549915, Drop, 163
550639, Drop, 164
550643, Drop, 165
552163, Touch, 990.96497, 795.99243
552777, Drop, 166
554654, Touch, 902.959, 507.99683
554936, Drop, 167
555615, Fight, 1330
556770, Touch, 660.9595, 366.9983
558007, Drop, 168
559666, Touch, 260.96924, 801.99097
561660, Drop, 169
562093, Drop, 170
563878, Touch, 921.9287, 281.0083
564514, Drop, 171
566329, Touch, 1210.946, 997.99805
567366, Drop, 172
569170, Touch, 1423.949, 999.9756
570455, Drop, 173
570466, Drop, 174
572104, Touch, 587.926, 549.9866
572958, Fight, 1340
574410, Touch, 1974.9518, 549.4757
576506, Fight, 1350
577299, Touch, 1672.9266, 478.00415
578370, Fight, 1360
578748, Drop, 175
581757, Touch, 1967.9059, 525.00366
582206, Drop, 176
583319, Fight, 1370
583949, Fight, 1380
585979, Touch, 2188.9033, 78.013916
